Date,Product_Name,Category,Cost_Price,Selling_Price,Inventory_Start,Restock_Received,Units_Sold,Inventory_End,Is_Promotion_Active
2025-10-16,Superglue,Stationery,0.40,1.50,6,0,1,5,FALSE
2025-10-16,AA Batteries,Stationery,1.50,4.99,23,0,10,13,FALSE
2025-10-16,Hand Soap,Personal,1.20,2.50,10,12,4,18,FALSE
2025-10-16,Canned Tuna,Pantry,0.90,1.50,18,0,8,10,FALSE
2025-10-16,Seasonal Decor,Seasonal,2.50,5.00,18,80,80,18,TRUE
2025-10-17,Water Bottles,Beverages,0.85,1.00,30,60,20,70,FALSE
2025-10-17,Soft Drinks,Beverages,0.90,1.25,45,0,15,30,FALSE
2025-10-17,Energy Drinks,Beverages,1.50,2.50,8,30,12,26,FALSE
2025-10-17,Cheap Chocolates,Snacks,0.40,1.00,35,40,50,25,TRUE
2025-10-17,Gums,Snacks,0.30,1.25,99,0,8,91,FALSE
2025-10-17,Dog Treats,Snacks,2.00,4.50,12,0,3,9,FALSE
2025-10-17,Garbage Bags,Household,3.00,5.50,30,20,6,44,FALSE
2025-10-17,Sponges,Household,0.50,1.50,40,0,4,36,FALSE
2025-10-17,Aluminum Foil,Household,1.80,3.00,24,0,2,22,FALSE
2025-10-17,Napkins,Household,1.00,2.00,10,0,10,0,TRUE
2025-10-17,Disposable Plates,Household,1.50,3.00,14,0,10,4,TRUE
2025-10-17,Cleaning Spray,Household,2.00,4.00,9,12,5,16,FALSE
2025-10-17,Pens,Stationery,0.50,2.00,7,20,3,24,FALSE
2025-10-17,Notebooks,Stationery,1.00,3.00,12,20,2,30,FALSE
2025-10-17,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-17,Superglue,Stationery,0.40,1.50,5,10,1,14,FALSE
2025-10-17,AA Batteries,Stationery,1.50,4.99,13,0,8,5,FALSE
2025-10-17,Hand Soap,Personal,1.20,2.50,18,0,4,14,FALSE
2025-10-17,Canned Tuna,Pantry,0.90,1.50,10,24,10,24,FALSE
2025-10-17,Seasonal Decor,Seasonal,2.50,5.00,18,80,85,13,TRUE
2025-10-18,Water Bottles,Beverages,0.85,1.00,70,0,20,50,FALSE
2025-10-18,Soft Drinks,Beverages,0.90,1.25,30,0,10,20,FALSE
2025-10-18,Energy Drinks,Beverages,1.50,2.50,26,0,10,16,FALSE
2025-10-18,Cheap Chocolates,Snacks,0.40,1.00,25,80,60,45,TRUE
2025-10-18,Gums,Snacks,0.30,1.25,91,0,8,83,FALSE
2025-10-18,Dog Treats,Snacks,2.00,4.50,9,0,3,6,FALSE
2025-10-18,Garbage Bags,Household,3.00,5.50,44,0,5,39,FALSE
2025-10-18,Sponges,Household,0.50,1.50,36,0,5,31,FALSE
2025-10-18,Aluminum Foil,Household,1.80,3.00,22,0,2,20,FALSE
2025-10-18,Napkins,Household,1.00,2.00,0,40,20,20,TRUE
2025-10-18,Disposable Plates,Household,1.50,3.00,4,20,10,14,TRUE
2025-10-18,Cleaning Spray,Household,2.00,4.00,16,0,4,12,FALSE
2025-10-18,Pens,Stationery,0.50,2.00,24,0,2,22,FALSE
2025-10-18,Notebooks,Stationery,1.00,3.00,30,0,1,29,FALSE
2025-10-18,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-18,Superglue,Stationery,0.40,1.50,14,0,1,13,FALSE
2025-10-18,AA Batteries,Stationery,1.50,4.99,5,20,10,15,FALSE
2025-10-18,Hand Soap,Personal,1.20,2.50,14,0,3,11,FALSE
2025-10-18,Canned Tuna,Pantry,0.90,1.50,24,0,8,16,FALSE
2025-10-18,Seasonal Decor,Seasonal,2.50,5.00,13,80,80,13,TRUE
2025-10-19,Water Bottles,Beverages,0.85,1.00,50,0,20,30,FALSE
2025-10-19,Soft Drinks,Beverages,0.90,1.25,20,40,15,45,FALSE
2025-10-19,Energy Drinks,Beverages,1.50,2.50,16,0,6,10,FALSE
2025-10-19,Cheap Chocolates,Snacks,0.40,1.00,45,0,40,5,TRUE
2025-10-19,Gums,Snacks,0.30,1.25,83,0,8,75,FALSE
2025-10-19,Dog Treats,Snacks,2.00,4.50,6,12,3,15,FALSE
2025-10-19,Garbage Bags,Household,3.00,5.50,39,0,5,34,FALSE
2025-10-19,Sponges,Household,0.50,1.50,31,20,5,46,FALSE
2025-10-19,Aluminum Foil,Household,1.80,3.00,20,10,3,27,FALSE
2025-10-19,Napkins,Household,1.00,2.00,20,0,15,5,TRUE
2025-10-19,Disposable Plates,Household,1.50,3.00,14,0,10,4,TRUE
2025-10-19,Cleaning Spray,Household,2.00,4.00,12,0,4,8,FALSE
2025-10-19,Pens,Stationery,0.50,2.00,22,0,2,20,FALSE
2025-10-19,Notebooks,Stationery,1.00,3.00,29,0,1,28,FALSE
2025-10-19,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-19,Superglue,Stationery,0.40,1.50,13,0,1,12,FALSE
2025-10-19,AA Batteries,Stationery,1.50,4.99,15,0,8,7,FALSE
2025-10-19,Hand Soap,Personal,1.20,2.50,11,0,3,8,FALSE
2025-10-19,Canned Tuna,Pantry,0.90,1.50,16,0,8,8,FALSE
2025-10-19,Seasonal Decor,Seasonal,2.50,5.00,13,80,85,8,TRUE
2025-10-20,Water Bottles,Beverages,0.85,1.00,30,60,25,65,FALSE
2025-10-20,Soft Drinks,Beverages,0.90,1.25,45,0,15,30,FALSE
2025-10-20,Energy Drinks,Beverages,1.50,2.50,10,24,10,24,FALSE
2025-10-20,Cheap Chocolates,Snacks,0.40,1.00,5,100,60,45,TRUE
2025-10-20,Gums,Snacks,0.30,1.25,75,40,8,107,FALSE
2025-10-20,Dog Treats,Snacks,2.00,4.50,15,0,3,12,FALSE
2025-10-20,Garbage Bags,Household,3.00,5.50,34,0,5,29,FALSE
2025-10-20,Sponges,Household,0.50,1.50,46,0,4,42,FALSE
2025-10-20,Aluminum Foil,Household,1.80,3.00,27,0,2,25,FALSE
2025-10-20,Napkins,Household,1.00,2.00,5,40,20,25,TRUE
2025-10-20,Disposable Plates,Household,1.50,3.00,4,20,10,14,TRUE
2025-10-20,Cleaning Spray,Household,2.00,4.00,8,12,4,16,FALSE
2025-10-20,Pens,Stationery,0.50,2.00,20,0,2,18,FALSE
2025-10-20,Notebooks,Stationery,1.00,3.00,28,0,1,27,FALSE
2025-10-20,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-20,Superglue,Stationery,0.40,1.50,12,0,1,11,FALSE
2025-10-20,AA Batteries,Stationery,1.50,4.99,7,20,10,17,FALSE
2025-10-20,Hand Soap,Personal,1.20,2.50,8,12,4,16,FALSE
2025-10-20,Canned Tuna,Pantry,0.90,1.50,8,24,10,22,FALSE
2025-10-20,Seasonal Decor,Seasonal,2.50,5.00,8,80,80,8,TRUE
2025-10-21,Water Bottles,Beverages,0.85,1.00,65,0,20,45,FALSE
2025-10-21,Soft Drinks,Beverages,0.90,1.25,30,0,10,20,FALSE
2025-10-21,Energy Drinks,Beverages,1.50,2.50,24,0,8,16,FALSE
2025-10-21,Cheap Chocolates,Snacks,0.40,1.00,45,60,70,35,TRUE
2025-10-21,Gums,Snacks,0.30,1.25,107,0,8,99,FALSE
2025-10-21,Dog Treats,Snacks,2.00,4.50,12,0,3,9,FALSE
2025-10-21,Garbage Bags,Household,3.00,5.50,29,20,6,43,FALSE
2025-10-21,Sponges,Household,0.50,1.50,42,0,4,38,FALSE
2025-10-21,Aluminum Foil,Household,1.80,3.00,25,0,2,23,FALSE
2025-10-21,Napkins,Household,1.00,2.00,25,0,15,10,TRUE
2025-10-21,Disposable Plates,Household,1.50,3.00,14,0,10,4,TRUE
2025-10-21,Cleaning Spray,Household,2.00,4.00,16,0,4,12,FALSE
2025-10-21,Pens,Stationery,0.50,2.00,18,0,2,16,FALSE
2025-10-21,Notebooks,Stationery,1.00,3.00,27,0,1,26,FALSE
2025-10-21,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-21,Superglue,Stationery,0.40,1.50,11,0,1,10,FALSE
2025-10-21,AA Batteries,Stationery,1.50,4.99,17,0,10,7,FALSE
2025-10-21,Hand Soap,Personal,1.20,2.50,16,0,4,12,FALSE
2025-10-21,Canned Tuna,Pantry,0.90,1.50,22,0,8,14,FALSE
2025-10-21,Seasonal Decor,Seasonal,2.50,5.00,8,80,85,3,TRUE
2025-10-22,Water Bottles,Beverages,0.85,1.00,45,0,15,30,FALSE
2025-10-22,Soft Drinks,Beverages,0.90,1.25,20,40,15,45,FALSE
2025-10-22,Energy Drinks,Beverages,1.50,2.50,16,0,5,11,FALSE
2025-10-22,Cheap Chocolates,Snacks,0.40,1.00,35,80,80,35,TRUE
2025-10-22,Gums,Snacks,0.30,1.25,99,0,8,91,FALSE
2025-10-22,Dog Treats,Snacks,2.00,4.50,9,0,2,7,FALSE
2025-10-22,Garbage Bags,Household,3.00,5.50,43,0,5,38,FALSE
2025-10-22,Sponges,Household,0.50,1.50,38,0,4,34,FALSE
2025-10-22,Aluminum Foil,Household,1.80,3.00,23,0,2,21,FALSE
2025-10-22,Napkins,Household,1.00,2.00,10,0,10,0,TRUE
2025-10-22,Disposable Plates,Household,1.50,3.00,4,20,12,12,TRUE
2025-10-22,Cleaning Spray,Household,2.00,4.00,12,0,4,8,FALSE
2025-10-22,Pens,Stationery,0.50,2.00,16,0,2,14,FALSE
2025-10-22,Notebooks,Stationery,1.00,3.00,26,0,1,25,FALSE
2025-10-22,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-22,Superglue,Stationery,0.40,1.50,10,0,1,9,FALSE
2025-10-22,AA Batteries,Stationery,1.50,4.99,7,20,12,15,FALSE
2025-10-22,Hand Soap,Personal,1.20,2.50,12,0,3,9,FALSE
2025-10-22,Canned Tuna,Pantry,0.90,1.50,14,0,8,6,FALSE
2025-10-22,Seasonal Decor,Seasonal,2.50,5.00,3,100,80,23,TRUE
2025-10-23,Water Bottles,Beverages,0.85,1.00,30,60,20,70,FALSE
2025-10-23,Soft Drinks,Beverages,0.90,1.25,45,0,15,30,FALSE
2025-10-23,Energy Drinks,Beverages,1.50,2.50,11,0,5,6,FALSE
2025-10-23,Cheap Chocolates,Snacks,0.40,1.00,35,60,80,15,TRUE
2025-10-23,Gums,Snacks,0.30,1.25,91,0,8,83,FALSE
2025-10-23,Dog Treats,Snacks,2.00,4.50,7,12,3,16,FALSE
2025-10-23,Garbage Bags,Household,3.00,5.50,38,0,5,33,FALSE
2025-10-23,Sponges,Household,0.50,1.50,34,0,4,30,FALSE
2025-10-23,Aluminum Foil,Household,1.80,3.00,21,10,3,28,FALSE
2025-10-23,Napkins,Household,1.00,2.00,0,40,20,20,TRUE
2025-10-23,Disposable Plates,Household,1.50,3.00,12,0,8,4,TRUE
2025-10-23,Cleaning Spray,Household,2.00,4.00,8,12,4,16,FALSE
2025-10-23,Pens,Stationery,0.50,2.00,14,0,2,12,FALSE
2025-10-23,Notebooks,Stationery,1.00,3.00,25,0,1,24,FALSE
2025-10-23,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-23,Superglue,Stationery,0.40,1.50,9,0,1,8,FALSE
2025-10-23,AA Batteries,Stationery,1.50,4.99,15,0,10,5,FALSE
2025-10-23,Hand Soap,Personal,1.20,2.50,9,12,4,17,FALSE
2025-10-23,Canned Tuna,Pantry,0.90,1.50,6,24,8,22,FALSE
2025-10-23,Seasonal Decor,Seasonal,2.50,5.00,23,100,90,33,TRUE
2025-10-24,Water Bottles,Beverages,0.85,1.00,70,0,20,50,FALSE
2025-10-24,Soft Drinks,Beverages,0.90,1.25,30,0,10,20,FALSE
2025-10-24,Energy Drinks,Beverages,1.50,2.50,6,30,10,26,FALSE
2025-10-24,Cheap Chocolates,Snacks,0.40,1.00,15,80,85,10,TRUE
2025-10-24,Gums,Snacks,0.30,1.25,83,0,6,77,FALSE
2025-10-24,Dog Treats,Snacks,2.00,4.50,16,0,3,13,FALSE
2025-10-24,Garbage Bags,Household,3.00,5.50,33,20,6,47,FALSE
2025-10-24,Sponges,Household,0.50,1.50,30,20,5,45,FALSE
2025-10-24,Aluminum Foil,Household,1.80,3.00,28,0,2,26,FALSE
2025-10-24,Napkins,Household,1.00,2.00,20,0,15,5,TRUE
2025-10-24,Disposable Plates,Household,1.50,3.00,4,20,10,14,TRUE
2025-10-24,Cleaning Spray,Household,2.00,4.00,16,0,5,11,FALSE
2025-10-24,Pens,Stationery,0.50,2.00,12,0,2,10,FALSE
2025-10-24,Notebooks,Stationery,1.00,3.00,24,0,1,23,FALSE
2025-10-24,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-24,Superglue,Stationery,0.40,1.50,8,0,1,7,FALSE
2025-10-24,AA Batteries,Stationery,1.50,4.99,5,20,12,13,FALSE
2025-10-24,Hand Soap,Personal,1.20,2.50,17,0,4,13,FALSE
2025-10-24,Canned Tuna,Pantry,0.90,1.50,22,0,8,14,FALSE
2025-10-24,Seasonal Decor,Seasonal,2.50,5.00,33,100,100,33,TRUE
2025-10-25,Water Bottles,Beverages,0.85,1.00,50,0,20,30,FALSE
2025-10-25,Soft Drinks,Beverages,0.90,1.25,20,40,15,45,FALSE
2025-10-25,Energy Drinks,Beverages,1.50,2.50,26,0,8,18,FALSE
2025-10-25,Cheap Chocolates,Snacks,0.40,1.00,10,100,90,20,TRUE
2025-10-25,Gums,Snacks,0.30,1.25,77,0,8,69,FALSE
2025-10-25,Dog Treats,Snacks,2.00,4.50,13,0,3,10,FALSE
2025-10-25,Garbage Bags,Household,3.00,5.50,47,0,5,42,FALSE
2025-10-25,Sponges,Household,0.50,1.50,45,0,4,41,FALSE
2025-10-25,Aluminum Foil,Household,1.80,3.00,26,0,2,24,FALSE
2025-10-25,Napkins,Household,1.00,2.00,5,40,20,25,TRUE
2025-10-25,Disposable Plates,Household,1.50,3.00,14,0,10,4,TRUE
2025-10-25,Cleaning Spray,Household,2.00,4.00,11,0,4,7,FALSE
2025-10-25,Pens,Stationery,0.50,2.00,10,0,2,8,FALSE
2025-10-25,Notebooks,Stationery,1.00,3.00,23,0,1,22,FALSE
2025-10-25,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-25,Superglue,Stationery,0.40,1.50,7,0,1,6,FALSE
2025-10-25,AA Batteries,Stationery,1.50,4.99,13,0,10,3,FALSE
2025-10-25,Hand Soap,Personal,1.20,2.50,13,0,3,10,FALSE
2025-10-25,Canned Tuna,Pantry,0.90,1.50,14,0,8,6,FALSE
2025-10-25,Seasonal Decor,Seasonal,2.50,5.00,33,100,110,23,TRUE
2025-10-26,Water Bottles,Beverages,0.85,1.00,30,60,25,65,FALSE
2025-10-26,Soft Drinks,Beverages,0.90,1.25,45,0,15,30,FALSE
2025-10-26,Energy Drinks,Beverages,1.50,2.50,18,0,5,13,FALSE
2025-10-26,Cheap Chocolates,Snacks,0.40,1.00,20,100,100,20,TRUE
2025-10-26,Gums,Snacks,0.30,1.25,69,40,8,101,FALSE
2025-10-26,Dog Treats,Snacks,2.00,4.50,10,0,2,8,FALSE
2025-10-26,Garbage Bags,Household,3.00,5.50,42,0,5,37,FALSE
2025-10-26,Sponges,Household,0.50,1.50,41,0,4,37,FALSE
2025-10-26,Aluminum Foil,Household,1.80,3.00,24,0,2,22,FALSE
2025-10-26,Napkins,Household,1.00,2.00,25,0,15,10,TRUE
2025-10-26,Disposable Plates,Household,1.50,3.00,4,20,10,14,TRUE
2025-10-26,Cleaning Spray,Household,2.00,4.00,7,12,4,15,FALSE
2025-10-26,Pens,Stationery,0.50,2.00,8,0,2,6,FALSE
2025-10-26,Notebooks,Stationery,1.00,3.00,22,0,1,21,FALSE
2025-10-26,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-26,Superglue,Stationery,0.40,1.50,6,10,1,15,FALSE
2025-10-26,AA Batteries,Stationery,1.50,4.99,3,20,15,8,FALSE
2025-10-26,Hand Soap,Personal,1.20,2.50,10,12,4,18,FALSE
2025-10-26,Canned Tuna,Pantry,0.90,1.50,6,24,10,20,FALSE
2025-10-26,Seasonal Decor,Seasonal,2.50,5.00,23,100,110,13,TRUE
2025-10-27,Water Bottles,Beverages,0.85,1.00,65,0,20,45,FALSE
2025-10-27,Soft Drinks,Beverages,0.90,1.25,30,0,10,20,FALSE
2025-10-27,Energy Drinks,Beverages,1.50,2.50,13,0,5,8,FALSE
2025-10-27,Cheap Chocolates,Snacks,0.40,1.00,20,100,110,10,TRUE
2025-10-27,Gums,Snacks,0.30,1.25,101,0,8,93,FALSE
2025-10-27,Dog Treats,Snacks,2.00,4.50,8,12,3,17,FALSE
2025-10-27,Garbage Bags,Household,3.00,5.50,37,0,5,32,FALSE
2025-10-27,Sponges,Household,0.50,1.50,37,0,4,33,FALSE
2025-10-27,Aluminum Foil,Household,1.80,3.00,22,10,3,29,FALSE
2025-10-27,Napkins,Household,1.00,2.00,10,40,20,30,TRUE
2025-10-27,Disposable Plates,Household,1.50,3.00,14,0,10,4,TRUE
2025-10-27,Cleaning Spray,Household,2.00,4.00,15,0,5,10,FALSE
2025-10-27,Pens,Stationery,0.50,2.00,6,0,2,4,FALSE
2025-10-27,Notebooks,Stationery,1.00,3.00,21,0,1,20,FALSE
2025-10-27,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-27,Superglue,Stationery,0.40,1.50,15,0,1,14,FALSE
2025-10-27,AA Batteries,Stationery,1.50,4.99,8,0,8,0,FALSE
2025-10-27,Hand Soap,Personal,1.20,2.50,18,0,4,14,FALSE
2025-10-27,Canned Tuna,Pantry,0.90,1.50,20,0,8,12,FALSE
2025-10-27,Seasonal Decor,Seasonal,2.50,5.00,13,100,100,13,TRUE
2025-10-28,Water Bottles,Beverages,0.85,1.00,45,0,15,30,FALSE
2025-10-28,Soft Drinks,Beverages,0.90,1.25,20,40,15,45,FALSE
2025-10-28,Energy Drinks,Beverages,1.50,2.50,8,30,12,26,FALSE
2025-10-28,Cheap Chocolates,Snacks,0.40,1.00,10,120,120,10,TRUE
2025-10-28,Gums,Snacks,0.30,1.25,93,0,8,85,FALSE
2025-10-28,Dog Treats,Snacks,2.00,4.50,17,0,4,13,FALSE
2025-10-28,Garbage Bags,Household,3.00,5.50,32,0,5,27,FALSE
2025-10-28,Sponges,Household,0.50,1.50,33,20,5,48,FALSE
2025-10-28,Aluminum Foil,Household,1.80,3.00,29,0,2,27,FALSE
2025-10-28,Napkins,Household,1.00,2.00,30,0,15,15,TRUE
2025-10-28,Disposable Plates,Household,1.50,3.00,4,20,10,14,TRUE
2025-10-28,Cleaning Spray,Household,2.00,4.00,10,0,4,6,FALSE
2025-10-28,Pens,Stationery,0.50,2.00,4,20,2,22,FALSE
2025-10-28,Notebooks,Stationery,1.00,3.00,20,0,1,19,FALSE
2025-10-28,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-28,Superglue,Stationery,0.40,1.50,14,0,1,13,FALSE
2025-10-28,AA Batteries,Stationery,1.50,4.99,0,20,12,8,FALSE
2025-10-28,Hand Soap,Personal,1.20,2.50,14,0,3,11,FALSE
2025-10-28,Canned Tuna,Pantry,0.90,1.50,12,0,6,6,FALSE
2025-10-28,Seasonal Decor,Seasonal,2.50,5.00,13,100,105,8,TRUE
2025-10-29,Water Bottles,Beverages,0.85,1.00,30,60,20,70,FALSE
2025-10-29,Soft Drinks,Beverages,0.90,1.25,45,0,15,30,FALSE
2025-10-29,Energy Drinks,Beverages,1.50,2.50,26,0,8,18,FALSE
2025-10-29,Cheap Chocolates,Snacks,0.40,1.00,10,120,110,20,TRUE
2025-10-29,Gums,Snacks,0.30,1.25,85,0,8,77,FALSE
2025-10-29,Dog Treats,Snacks,2.00,4.50,13,0,3,10,FALSE
2025-10-29,Garbage Bags,Household,3.00,5.50,27,20,5,42,FALSE
2025-10-29,Sponges,Household,0.50,1.50,48,0,4,44,FALSE
2025-10-29,Aluminum Foil,Household,1.80,3.00,27,0,2,25,FALSE
2025-10-29,Napkins,Household,1.00,2.00,15,0,15,0,TRUE
2025-10-29,Disposable Plates,Household,1.50,3.00,14,0,10,4,TRUE
2025-10-29,Cleaning Spray,Household,2.00,4.00,6,12,4,14,FALSE
2025-10-29,Pens,Stationery,0.50,2.00,22,0,2,20,FALSE
2025-10-29,Notebooks,Stationery,1.00,3.00,19,0,1,18,FALSE
2025-10-29,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-29,Superglue,Stationery,0.40,1.50,13,0,1,12,FALSE
2025-10-29,AA Batteries,Stationery,1.50,4.99,8,0,8,0,FALSE
2025-10-29,Hand Soap,Personal,1.20,2.50,11,0,3,8,FALSE
2025-10-29,Canned Tuna,Pantry,0.90,1.50,6,24,10,20,FALSE
2025-10-29,Seasonal Decor,Seasonal,2.50,5.00,8,120,120,8,TRUE
2025-10-30,Water Bottles,Beverages,0.85,1.00,70,0,20,50,FALSE
2025-10-30,Soft Drinks,Beverages,0.90,1.25,30,0,10,20,FALSE
2025-10-30,Energy Drinks,Beverages,1.50,2.50,18,0,5,13,FALSE
2025-10-30,Cheap Chocolates,Snacks,0.40,1.00,20,120,130,10,TRUE
2025-10-30,Gums,Snacks,0.30,1.25,77,0,8,69,FALSE
2025-10-30,Dog Treats,Snacks,2.00,4.50,10,0,2,8,FALSE
2025-10-30,Garbage Bags,Household,3.00,5.50,42,0,6,36,FALSE
2025-10-30,Sponges,Household,0.50,1.50,44,0,5,39,FALSE
2025-10-30,Aluminum Foil,Household,1.80,3.00,25,0,2,23,FALSE
2025-10-30,Napkins,Household,1.00,2.00,0,40,25,15,TRUE
2025-10-30,Disposable Plates,Household,1.50,3.00,4,20,10,14,TRUE
2025-10-30,Cleaning Spray,Household,2.00,4.00,14,0,5,9,FALSE
2025-10-30,Pens,Stationery,0.50,2.00,20,0,2,18,FALSE
2025-10-30,Notebooks,Stationery,1.00,3.00,18,0,1,17,FALSE
2025-10-30,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-30,Superglue,Stationery,0.40,1.50,12,0,1,11,FALSE
2025-10-30,AA Batteries,Stationery,1.50,4.99,0,20,15,5,FALSE
2025-10-30,Hand Soap,Personal,1.20,2.50,8,12,4,16,FALSE
2025-10-30,Canned Tuna,Pantry,0.90,1.50,20,0,8,12,FALSE
2025-10-30,Seasonal Decor,Seasonal,2.50,5.00,8,150,150,8,TRUE
2025-10-31,Water Bottles,Beverages,0.85,1.00,50,0,15,35,FALSE
2025-10-31,Soft Drinks,Beverages,0.90,1.25,20,40,15,45,FALSE
2025-10-31,Energy Drinks,Beverages,1.50,2.50,13,0,5,8,FALSE
2025-10-31,Cheap Chocolates,Snacks,0.40,1.00,10,100,105,5,TRUE
2025-10-31,Gums,Snacks,0.30,1.25,69,40,8,101,FALSE
2025-10-31,Dog Treats,Snacks,2.00,4.50,8,12,3,17,FALSE
2025-10-31,Garbage Bags,Household,3.00,5.50,36,0,5,31,FALSE
2025-10-31,Sponges,Household,0.50,1.50,39,0,4,35,FALSE
2025-10-31,Aluminum Foil,Household,1.80,3.00,23,0,2,21,FALSE
2025-10-31,Napkins,Household,1.00,2.00,15,0,15,0,TRUE
2025-10-31,Disposable Plates,Household,1.50,3.00,14,0,10,4,TRUE
2025-10-31,Cleaning Spray,Household,2.00,4.00,9,12,4,17,FALSE
2025-10-31,Pens,Stationery,0.50,2.00,18,0,2,16,FALSE
2025-10-31,Notebooks,Stationery,1.00,3.00,17,0,1,16,FALSE
2025-10-31,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-10-31,Superglue,Stationery,0.40,1.50,11,0,1,10,FALSE
2025-10-31,AA Batteries,Stationery,1.50,4.99,5,20,15,10,FALSE
2025-10-31,Hand Soap,Personal,1.20,2.50,16,0,4,12,FALSE
2025-10-31,Canned Tuna,Pantry,0.90,1.50,12,0,6,6,FALSE
2025-10-31,Seasonal Decor,Seasonal,2.50,5.00,8,0,8,0,TRUE
2025-11-01,Water Bottles,Beverages,0.85,1.00,35,40,15,60,FALSE
2025-11-01,Soft Drinks,Beverages,0.90,1.25,45,0,10,35,FALSE
2025-11-01,Energy Drinks,Beverages,1.50,2.50,8,24,6,26,FALSE
2025-11-01,Cheap Chocolates,Snacks,0.40,1.00,5,40,8,37,FALSE
2025-11-01,Gums,Snacks,0.30,1.25,101,0,5,96,FALSE
2025-11-01,Dog Treats,Snacks,2.00,4.50,17,0,3,14,FALSE
2025-11-01,Garbage Bags,Household,3.00,5.50,31,0,4,27,FALSE
2025-11-01,Sponges,Household,0.50,1.50,35,20,4,51,FALSE
2025-11-01,Aluminum Foil,Household,1.80,3.00,21,10,3,28,FALSE
2025-11-01,Napkins,Household,1.00,2.00,0,40,10,30,TRUE
2025-11-01,Disposable Plates,Household,1.50,3.00,4,20,8,16,TRUE
2025-11-01,Cleaning Spray,Household,2.00,4.00,17,0,4,13,FALSE
2025-11-01,Pens,Stationery,0.50,2.00,16,0,2,14,FALSE
2025-11-01,Notebooks,Stationery,1.00,3.00,16,0,1,15,FALSE
2025-11-01,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-11-01,Superglue,Stationery,0.40,1.50,10,0,1,9,FALSE
2025-11-01,AA Batteries,Stationery,1.50,4.99,10,20,5,25,FALSE
2025-11-01,Hand Soap,Personal,1.20,2.50,12,0,3,9,FALSE
2025-11-01,Canned Tuna,Pantry,0.90,1.50,6,24,6,24,FALSE
2025-11-01,Seasonal Decor,Seasonal,2.50,5.00,0,100,20,80,TRUE
2025-11-02,Water Bottles,Beverages,0.85,1.00,60,0,12,48,FALSE
2025-11-02,Soft Drinks,Beverages,0.90,1.25,35,0,8,27,FALSE
2025-11-02,Energy Drinks,Beverages,1.50,2.50,26,0,5,21,FALSE
2025-11-02,Cheap Chocolates,Snacks,0.40,1.00,37,0,5,32,FALSE
2025-11-02,Gums,Snacks,0.30,1.25,96,0,4,92,FALSE
2025-11-02,Dog Treats,Snacks,2.00,4.50,14,0,3,11,FALSE
2025-11-02,Garbage Bags,Household,3.00,5.50,27,20,4,43,FALSE
2025-11-02,Sponges,Household,0.50,1.50,51,0,3,48,FALSE
2025-11-02,Aluminum Foil,Household,1.80,3.00,28,0,2,26,FALSE
2025-11-02,Napkins,Household,1.00,2.00,30,0,8,22,TRUE
2025-11-02,Disposable Plates,Household,1.50,3.00,16,0,5,11,TRUE
2025-11-02,Cleaning Spray,Household,2.00,4.00,13,0,3,10,FALSE
2025-11-02,Pens,Stationery,0.50,2.00,14,0,2,12,FALSE
2025-11-02,Notebooks,Stationery,1.00,3.00,15,0,1,14,FALSE
2025-11-02,Pads,Stationery,0.80,2.50,5,0,0,5,FALSE
2025-11-02,Superglue,Stationery,0.40,1.50,9,0,1,8,FALSE
2025-11-02,AA Batteries,Stationery,1.50,4.99,25,0,4,21,FALSE
2025-11-02,Hand Soap,Personal,1.20,2.50,9,12,3,18,FALSE
2025-11-02,Canned Tuna,Pantry,0.90,1.50,24,0,5,19,FALSE
2025-11-02,Seasonal Decor,Seasonal,2.50,5.00,80,0,15,65,TRUE
2025-11-03,Water Bottles,Beverages,0.85,1.00,48,0,10,38,FALSE
2025-11-03,Soft Drinks,Beverages,0.90,1.25,27,40,8,59,FALSE
2025-11-03,Energy Drinks,Beverages,1.50,2.50,21,0,4,17,FALSE
2025-11-03,Cheap Chocolates,Snacks,0.40,1.00,32,0,5,27,FALSE
2025-11-03,Gums,Snacks,0.30,1.25,92,0,4,88,FALSE
2025-11-03,Dog Treats,Snacks,2.00,4.50,11,0,2,9,FALSE
2025-11-03,Garbage Bags,Household,3.00,5.50,43,0,4,39,FALSE
2025-11-03,Sponges,Household,0.50,1.50,48,0,3,45,FALSE
2025-11-03,Aluminum Foil,Household,1.80,3.00,26,0,2,24,FALSE
